resultId,raceId,driverId,constructorId,pitstops,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,
24456,1022,846,1,1,4,11,11,11,11,0,43,\N,\N,21,8,01:48.3,232.774,5,Engine,norris,mclaren,13,Belgian Grand Prix,2019,spa,
24475,1023,846,1,1,4,16,10,10,10,1,52,\N,\N,52,11,01:24.0,248.141,11,+1 Lap,norris,mclaren,14,Italian Grand Prix,2019,monza,
24492,1024,846,1,1,4,9,7,7,7,6,61,14.769,7128436,58,11,01:45.7,172.412,1,Finished,norris,mclaren,15,Singapore Grand Prix,2019,marina_bay,
24513,1025,846,1,1,4,7,8,8,8,4,53,57.749,5676741,52,11,01:38.3,214.166,1,Finished,norris,mclaren,71,Russian Grand Prix,2019,sochi,
24536,1026,846,1,3,4,8,11,11,11,0,51,\N,\N,31,13,01:34.1,222.121,11,+1 Lap,norris,mclaren,22,Japanese Grand Prix,2019,suzuka,
24565,1027,846,1,0,4,8,\N,R,20,0,48,\N,\N,46,19,01:21.6,189.782,54,Withdrew,norris,mclaren,32,Mexican Grand Prix,2019,rodriguez,
24572,1028,846,1,3,4,8,7,7,7,6,56,+1:30.764,5726417,44,4,01:38.1,202.365,1,Finished,norris,mclaren,69,United States Grand Prix,2019,americas,
24593,1029,846,1,3,4,10,8,8,8,4,71,11.204,5605882,63,7,01:12.3,214.472,1,Finished,norris,mclaren,18,Brazilian Grand Prix,2019,interlagos,
24613,1030,846,1,1,4,6,8,8,8,4,54,\N,\N,50,12,01:43.0,194.071,11,+1 Lap,norris,mclaren,24,Abu Dhabi Grand Prix,2019,yas_marina,
24628,1031,846,1,6,4,3,3,3,3,16,71,5.491,5461230,71,1,01:07.5,230.378,1,Finished,norris,mclaren,70,Austrian Grand Prix,2020,red_bull_ring,
24650,1032,846,1,1,4,9,5,5,5,10,71,+1:01.470,5032153,66,5,01:07.2,231.345,1,Finished,norris,mclaren,70,Styrian Grand Prix,2020,red_bull_ring,
24678,1033,846,1,3,4,8,13,13,13,0,69,\N,\N,42,8,01:19.9,197.28,11,+1 Lap,norris,mclaren,11,Hungarian Grand Prix,2020,hungaroring,
24690,1034,846,1,1,4,5,5,5,5,10,52,22.277,5303560,41,12,01:30.1,235.488,1,Finished,norris,mclaren,9,British Grand Prix,2020,silverstone,
24714,1035,846,1,3,4,10,9,9,9,2,52,+1:05.544,4847537,49,11,01:30.7,233.826,1,Finished,norris,mclaren,9,70th Anniversary Grand Prix,2020,silverstone,
24735,1036,846,1,3,4,8,10,10,10,1,65,\N,\N,56,13,01:22.4,203.393,11,+1 Lap,norris,mclaren,4,Spanish Grand Prix,2020,catalunya,
24752,1037,846,1,1,4,10,7,7,7,6,44,43.774,5092535,39,11,01:48.6,232.279,1,Finished,norris,mclaren,13,Belgian Grand Prix,2020,spa,
24769,1038,846,1,3,4,6,4,4,4,12,53,6,6432056,50,7,01:24.2,247.587,1,Finished,norris,mclaren,14,Italian Grand Prix,2020,monza,
24791,1039,846,1,15,4,11,6,6,6,8,59,18.883,8393943,59,7,01:21.2,232.542,1,Finished,norris,mclaren,76,Tuscan Grand Prix,2020,mugello,
24820,1040,846,1,3,4,8,15,15,15,0,52,\N,\N,50,5,01:37.4,216.198,11,+1 Lap,norris,mclaren,71,Russian Grand Prix,2020,sochi,
24841,1041,846,1,1,4,8,\N,R,16,0,42,\N,\N,40,17,01:32.3,200.727,131,Power Unit,norris,mclaren,20,Eifel Grand Prix,2020,nurburgring,
24858,1042,846,1,3,4,8,13,13,13,0,65,\N,\N,65,3,01:19.4,211.073,11,+1 Lap,norris,mclaren,75,Portuguese Grand Prix,2020,portimao,
24873,1043,846,1,3,4,9,8,8,8,4,63,21.131,5333561,63,8,01:18.1,226.368,1,Finished,norris,mclaren,21,Emilia Romagna Grand Prix,2020,imola,
24893,1044,846,1,3,4,14,8,8,8,5,58,+1:01.259,6200572,58,1,01:36.8,198.508,1,Finished,norris,mclaren,5,Turkish Grand Prix,2020,istanbul,
24909,1045,846,1,6,4,9,4,4,4,12,57,11.337,10798852,53,7,01:33.6,208.18,1,Finished,norris,mclaren,3,Bahrain Grand Prix,2020,bahrain,
24935,1046,846,1,3,4,19,10,10,10,1,87,19.541,5494655,85,11,00:57.3,222.713,1,Finished,norris,mclaren,3,Sakhir Grand Prix,2020,bahrain,
24950,1047,846,1,1,4,4,5,5,5,10,55,+1:00.729,5849374,53,12,01:42.0,196.092,1,Finished,norris,mclaren,24,Abu Dhabi Grand Prix,2020,yas_marina,
25354,1051,846,1,3,4,4,9,9,9,2,56,\N,\N,51,4,01:25.7,225.876,11,+1 Lap,norris,mclaren,78,Qatar Grand Prix,2021,losail,
24969,1052,846,1,3,4,7,4,4,4,12,56,46.466,5570363,38,6,01:34.4,206.398,1,Finished,norris,mclaren,3,Bahrain Grand Prix,2021,bahrain,
24988,1053,846,1,3,4,7,3,3,3,15,63,23.702,7378300,63,3,01:18.3,225.819,1,Finished,norris,mclaren,21,Emilia Romagna Grand Prix,2021,imola,
25010,1054,846,1,6,4,7,5,5,5,10,66,51.369,5722790,55,7,01:21.7,205.038,1,Finished,norris,mclaren,75,Portuguese Grand Prix,2021,portimao,
25033,1055,846,1,3,4,9,8,8,8,4,65,\N,\N,56,7,01:21.3,207.064,11,+1 Lap,norris,mclaren,4,Spanish Grand Prix,2021,catalunya,
25048,1056,846,1,1,4,5,3,3,3,15,78,19.427,5956247,76,7,01:14.7,160.883,1,Finished,norris,mclaren,6,Monaco Grand Prix,2021,monaco,
25070,1057,846,1,6,4,9,5,5,5,10,51,4.754,8021164,41,7,01:45.3,205.18,1,Finished,norris,mclaren,73,Azerbaijan Grand Prix,2021,BAK,
25110,1058,846,1,1,4,3,5,5,5,10,70,\N,\N,65,7,01:08.9,225.604,11,+1 Lap,norris,mclaren,70,Styrian Grand Prix,2021,red_bull_ring,
25090,1059,846,1,1,4,8,5,5,5,10,53,+1:04.032,5309802,52,6,01:37.4,215.87,1,Finished,norris,mclaren,34,French Grand Prix,2021,ricard,
25128,1060,846,1,1,4,2,3,3,3,15,71,20.019,5054562,62,10,01:08.5,227.027,1,Finished,norris,mclaren,70,Austrian Grand Prix,2021,red_bull_ring,
25149,1061,846,1,3,4,5,4,4,4,12,52,28.573,7131857,44,9,01:31.4,231.979,1,Finished,norris,mclaren,9,British Grand Prix,2021,silverstone,
25180,1062,846,1,1,4,6,\N,R,15,0,2,\N,\N,\N,0,\N,\N,4,Collision,norris,mclaren,11,Hungarian Grand Prix,2021,hungaroring,
25199,1063,846,1,0,4,15,14,14,14,0,1,27.11,234181,\N,0,\N,\N,1,Finished,norris,mclaren,13,Belgian Grand Prix,2021,spa,
25215,1064,846,1,1,4,13,10,10,10,1,71,\N,\N,48,6,01:14.2,206.535,11,+1 Lap,norris,mclaren,39,Dutch Grand Prix,2021,zandvoort,
25227,1065,846,1,1,4,3,2,2,2,18,53,1.747,4916112,53,3,01:25.0,245.434,1,Finished,norris,mclaren,14,Italian Grand Prix,2021,monza,
25252,1066,846,1,3,4,1,7,7,7,7,53,+1:27.224,5528225,39,1,01:37.4,216.096,1,Finished,norris,mclaren,71,Russian Grand Prix,2021,sochi,
25272,1067,846,1,1,4,7,7,7,7,6,58,47.213,5511316,50,3,01:32.4,207.87,1,Finished,norris,mclaren,5,Turkish Grand Prix,2021,istanbul,
25293,1069,846,1,3,4,7,8,8,8,4,56,+1:24.395,5760947,41,7,01:40.2,198.016,1,Finished,norris,mclaren,69,United States Grand Prix,2021,americas,
25315,1070,846,1,1,4,18,10,10,10,1,70,\N,\N,67,8,01:20.6,192.197,11,+1 Lap,norris,mclaren,32,Mexico City Grand Prix,2021,rodriguez,
25335,1071,846,1,15,4,5,10,10,10,1,70,\N,\N,53,10,01:13.8,210.306,11,+1 Lap,norris,mclaren,18,São Paulo Grand Prix,2021,interlagos,
25375,1072,846,1,6,4,7,10,10,10,1,50,+1:01.358,7636476,49,8,01:31.9,241.817,1,Finished,norris,mclaren,77,Saudi Arabian Grand Prix,2021,jeddah,
25392,1073,846,1,3,4,3,7,7,7,6,58,59.2,5476545,58,4,01:26.8,219.123,1,Finished,norris,mclaren,24,Abu Dhabi Grand Prix,2021,yas_marina,
24218,1010,847,3,3,63,19,16,16,16,0,56,\N,\N,55,17,01:28.7,215.197,12,+2 Laps,russell,williams,1,Australian Grand Prix,2019,albert_park,
24237,1011,847,3,3,63,19,15,15,15,0,56,\N,\N,14,19,01:37.3,200.211,11,+1 Lap,russell,williams,3,Bahrain Grand Prix,2019,bahrain,
24258,1012,847,3,3,63,17,16,16,16,0,54,\N,\N,51,9,01:37.3,201.716,12,+2 Laps,russell,williams,17,Chinese Grand Prix,2019,shanghai,
24277,1013,847,3,3,63,16,15,15,15,0,49,\N,\N,42,16,01:47.3,201.497,12,+2 Laps,russell,williams,73,Azerbaijan Grand Prix,2019,BAK,
24299,1014,847,3,3,63,19,17,17,17,0,65,\N,\N,64,17,01:22.4,203.418,11,+1 Lap,russell,williams,4,Spanish Grand Prix,2019,catalunya,
24320,1015,847,3,1,63,19,15,15,15,0,77,\N,\N,76,18,01:17.0,155.938,11,+1 Lap,russell,williams,6,Monaco Grand Prix,2019,monaco,
24341,1016,847,3,1,63,18,16,16,16,0,68,\N,\N,58,17,01:17.2,203.254,12,+2 Laps,russell,williams,7,Canadian Grand Prix,2019,villeneuve,
24364,1017,847,3,3,63,20,19,19,19,0,51,\N,\N,51,19,01:35.8,219.463,12,+2 Laps,russell,williams,34,French Grand Prix,2019,ricard,
24383,1018,847,3,1,63,21,18,18,18,0,69,\N,\N,52,19,01:09.9,222.303,12,+2 Laps,russell,williams,70,Austrian Grand Prix,2019,red_bull_ring,
24399,1019,847,3,1,63,19,14,14,14,0,51,\N,\N,50,16,01:31.0,233.017,11,+1 Lap,russell,williams,9,British Grand Prix,2019,silverstone,
24416,1020,847,3,15,63,17,11,11,11,0,64,26.404,6297679,60,3,01:17.5,212.51,1,Finished,russell,williams,10,German Grand Prix,2019,hockenheimring,
24441,1021,847,3,1,63,15,16,16,16,0,68,\N,\N,66,17,01:22.4,191.435,12,+2 Laps,russell,williams,11,Hungarian Grand Prix,2019,hungaroring,
24460,1022,847,3,1,63,14,15,15,15,0,43,\N,\N,34,14,01:48.9,231.622,11,+1 Lap,russell,williams,13,Belgian Grand Prix,2019,spa,
24479,1023,847,3,1,63,14,14,14,14,0,52,\N,\N,51,16,01:24.8,245.807,11,+1 Lap,russell,williams,14,Italian Grand Prix,2019,monza,
24505,1024,847,3,1,63,18,\N,R,20,0,34,\N,\N,29,20,01:48.3,168.322,4,Collision,russell,williams,15,Singapore Grand Prix,2019,marina_bay,
24522,1025,847,3,1,63,17,\N,R,17,0,27,\N,\N,18,18,01:41.7,206.998,23,Brakes,russell,williams,71,Russian Grand Prix,2019,sochi,
24541,1026,847,3,1,63,18,16,16,16,0,50,\N,\N,27,18,01:35.5,218.998,12,+2 Laps,russell,williams,22,Japanese Grand Prix,2019,suzuka,
24561,1027,847,3,1,63,19,16,16,16,0,69,\N,\N,69,17,01:21.3,190.615,12,+2 Laps,russell,williams,32,Mexican Grand Prix,2019,rodriguez,
24582,1028,847,3,3,63,18,17,17,17,0,54,\N,\N,54,17,01:41.2,196.039,12,+2 Laps,russell,williams,69,United States Grand Prix,2019,americas,
24597,1029,847,3,6,63,18,12,12,12,0,71,13.599,5608277,57,19,01:13.8,210.331,1,Finished,russell,williams,18,Brazilian Grand Prix,2019,interlagos,
24622,1030,847,3,1,63,18,17,17,17,0,54,\N,\N,50,13,01:43.1,193.981,11,+1 Lap,russell,williams,24,Abu Dhabi Grand Prix,2019,yas_marina,
24640,1031,847,3,1,63,17,\N,R,15,0,49,\N,\N,49,14,01:09.3,224.256,32,Fuel pressure,russell,williams,70,Austrian Grand Prix,2020,red_bull_ring,
24661,1032,847,3,1,63,11,16,16,16,0,69,\N,\N,36,16,01:08.6,226.597,12,+2 Laps,russell,williams,70,Styrian Grand Prix,2020,red_bull_ring,
24683,1033,847,3,6,63,12,18,18,18,0,69,\N,\N,67,9,01:20.0,197.184,11,+1 Lap,russell,williams,11,Hungarian Grand Prix,2020,hungaroring,
24697,1034,847,3,1,63,20,12,12,12,0,52,52.004,5333287,41,16,01:30.9,233.404,1,Finished,russell,williams,9,British Grand Prix,2020,silverstone,
24723,1035,847,3,6,63,15,18,18,18,0,51,\N,\N,50,17,01:31.4,232.01,11,+1 Lap,russell,williams,9,70th Anniversary Grand Prix,2020,silverstone,
24742,1036,847,3,3,63,18,17,17,17,0,65,\N,\N,37,15,01:22.5,203.119,11,+1 Lap,russell,williams,4,Spanish Grand Prix,2020,catalunya,
24764,1037,847,3,0,63,15,\N,R,19,0,9,\N,\N,5,18,01:51.8,225.624,138,Debris,russell,williams,13,Belgian Grand Prix,2020,spa,
24779,1038,847,3,3,63,19,14,14,14,0,53,36.593,6462649,39,9,01:24.4,247.033,1,Finished,russell,williams,14,Italian Grand Prix,2020,monza,
24796,1039,847,3,15,63,18,11,11,11,0,59,32.404,8407464,58,11,01:21.6,231.269,1,Finished,russell,williams,76,Tuscan Grand Prix,2020,mugello,
24823,1040,847,3,6,63,13,18,18,18,0,52,\N,\N,52,4,01:37.4,216.254,11,+1 Lap,russell,williams,71,Russian Grand Prix,2020,sochi,
24845,1041,847,3,1,63,17,\N,R,20,0,12,\N,\N,6,20,01:34.5,196.06,4,Collision,russell,williams,20,Eifel Grand Prix,2020,nurburgring,
24859,1042,847,3,1,63,14,14,14,14,0,65,\N,\N,62,13,01:20.9,207.101,11,+1 Lap,russell,williams,75,Portuguese Grand Prix,2020,portimao,
24881,1043,847,3,1,63,13,\N,R,16,0,51,\N,\N,43,16,01:18.8,224.237,3,Accident,russell,williams,21,Emilia Romagna Grand Prix,2020,imola,
24901,1044,847,3,3,63,21,16,16,16,0,57,\N,\N,51,14,01:40.8,190.616,11,+1 Lap,russell,williams,5,Turkish Grand Prix,2020,istanbul,
24917,1045,847,3,6,63,14,12,12,12,0,56,\N,\N,47,17,01:35.0,204.995,11,+1 Lap,russell,williams,3,Bahrain Grand Prix,2020,bahrain,
24934,1046,847,131,10,63,2,9,9,9,3,87,18.556,5493670,80,1,00:55.4,230.214,1,Finished,russell,mercedes,3,Sakhir Grand Prix,2020,bahrain,
24960,1047,847,3,1,63,16,15,15,15,0,54,\N,\N,54,20,01:43.3,193.504,11,+1 Lap,russell,williams,24,Abu Dhabi Grand Prix,2020,yas_marina,
25362,1051,847,3,3,63,15,17,17,17,0,55,\N,\N,55,5,01:25.8,225.818,12,+2 Laps,russell,williams,78,Qatar Grand Prix,2021,losail,
24979,1052,847,3,3,63,15,14,14,14,0,55,\N,\N,40,12,01:35.0,205.008,11,+1 Lap,russell,williams,3,Bahrain Grand Prix,2021,bahrain,
25004,1053,847,3,1,63,12,\N,R,19,0,30,\N,\N,28,18,01:26.5,204.203,4,Collision,russell,williams,21,Emilia Romagna Grand Prix,2021,imola,
25021,1054,847,3,6,63,11,16,16,16,0,65,\N,\N,60,16,01:22.7,202.661,11,+1 Lap,russell,williams,75,Portuguese Grand Prix,2021,portimao,
25039,1055,847,3,3,63,15,14,14,14,0,65,\N,\N,30,17,01:23.2,202.264,11,+1 Lap,russell,williams,4,Spanish Grand Prix,2021,catalunya,
25059,1056,847,3,1,63,15,14,14,14,0,77,\N,\N,59,15,01:15.5,159.033,11,+1 Lap,russell,williams,6,Monaco Grand Prix,2021,monaco,
25082,1057,847,3,10,63,15,\N,R,17,0,48,\N,\N,43,15,01:46.0,203.954,6,Gearbox,russell,williams,73,Azerbaijan Grand Prix,2021,BAK,
25124,1058,847,3,3,63,10,\N,R,19,0,36,\N,\N,28,18,01:10.5,220.496,5,Engine,russell,williams,70,Styrian Grand Prix,2021,red_bull_ring,
25097,1059,847,3,1,63,14,12,12,12,0,52,\N,\N,52,13,01:38.3,213.918,11,+1 Lap,russell,williams,34,French Grand Prix,2021,ricard,
25136,1060,847,3,1,63,8,11,11,11,0,70,\N,\N,56,16,01:08.9,225.613,11,+1 Lap,russell,williams,70,Austrian Grand Prix,2021,red_bull_ring,
25157,1061,847,3,3,63,12,12,12,12,0,51,\N,\N,49,13,01:32.0,230.394,11,+1 Lap,russell,williams,9,British Grand Prix,2021,silverstone,
25173,1062,847,3,6,63,17,8,8,8,4,70,+1:19.094,7562293,62,9,01:22.1,192.074,1,Finished,russell,williams,11,Hungarian Grand Prix,2021,hungaroring,
25187,1063,847,3,0,63,2,2,2,2,9,1,1.995,209066,\N,0,\N,\N,1,Finished,russell,williams,13,Belgian Grand Prix,2021,spa,
25222,1064,847,3,3,63,11,17,17,17,0,69,\N,\N,57,16,01:15.6,202.734,6,Gearbox,russell,williams,39,Dutch Grand Prix,2021,zandvoort,
25234,1065,847,3,1,63,14,9,9,9,2,53,19.742,4934107,53,11,01:25.8,242.963,1,Finished,russell,williams,14,Italian Grand Prix,2021,monza,
25255,1066,847,3,3,63,3,10,10,10,1,53,+1:40.551,5541552,40,18,01:40.6,209.28,1,Finished,russell,williams,71,Russian Grand Prix,2021,sochi,
25280,1067,847,3,1,63,13,15,15,15,0,57,\N,\N,53,16,01:33.4,205.749,11,+1 Lap,russell,williams,5,Turkish Grand Prix,2021,istanbul,
25299,1069,847,3,3,63,20,14,14,14,0,55,\N,\N,36,11,01:41.1,196.269,11,+1 Lap,russell,williams,69,United States Grand Prix,2021,americas,
25321,1070,847,3,1,63,16,16,16,16,0,69,\N,\N,61,18,01:22.0,188.919,12,+2 Laps,russell,williams,32,Mexico City Grand Prix,2021,rodriguez,
25338,1071,847,3,10,63,17,13,13,13,0,70,\N,\N,45,15,01:14.4,208.626,11,+1 Lap,russell,williams,18,São Paulo Grand Prix,2021,interlagos,
25384,1072,847,3,3,63,14,\N,R,19,0,14,\N,\N,7,19,01:36.1,231.211,4,Collision,russell,williams,77,Saudi Arabian Grand Prix,2021,jeddah,
25403,1073,847,3,0,63,17,\N,R,18,0,26,\N,\N,23,19,01:30.6,209.732,6,Gearbox,russell,williams,24,Abu Dhabi Grand Prix,2021,yas_marina,
24216,1010,848,5,1,23,13,14,14,14,0,57,\N,\N,43,10,01:28.2,216.478,11,+1 Lap,albon,toro_rosso,1,Australian Grand Prix,2019,albert_park,
24231,1011,848,5,3,23,12,9,9,9,2,57,+1:02.697,5723992,39,16,01:36.8,201.372,1,Finished,albon,toro_rosso,3,Bahrain Grand Prix,2019,bahrain,
24252,1012,848,5,1,23,21,10,10,10,1,55,\N,\N,22,18,01:38.9,198.416,11,+1 Lap,albon,toro_rosso,17,Chinese Grand Prix,2019,shanghai,
24273,1013,848,5,1,23,11,11,11,11,0,50,\N,\N,49,9,01:45.8,204.349,11,+1 Lap,albon,toro_rosso,73,Azerbaijan Grand Prix,2019,BAK,
24293,1014,848,5,3,23,11,11,11,11,0,66,35.445,5785888,65,11,01:21.0,206.817,1,Finished,albon,toro_rosso,4,Spanish Grand Prix,2019,catalunya,
24313,1015,848,5,1,23,10,8,8,8,4,78,55.2,6263637,43,3,01:15.6,158.89,1,Finished,albon,toro_rosso,6,Monaco Grand Prix,2019,monaco,
24344,1016,848,5,1,23,13,\N,R,19,0,59,\N,\N,47,16,01:17.2,203.491,130,Collision damage,albon,toro_rosso,7,Canadian Grand Prix,2019,villeneuve,
24360,1017,848,5,1,23,11,15,15,15,0,52,\N,\N,51,12,01:35.0,221.313,11,+1 Lap,albon,toro_rosso,34,French Grand Prix,2019,ricard,
24380,1018,848,5,1,23,18,15,15,15,0,70,\N,\N,59,11,01:08.9,225.463,11,+1 Lap,albon,toro_rosso,70,Austrian Grand Prix,2019,red_bull_ring,
24397,1019,848,5,1,23,9,12,12,12,0,52,+1:15.617,4944069,46,15,01:30.9,233.378,1,Finished,albon,toro_rosso,9,British Grand Prix,2019,silverstone,
24411,1020,848,5,10,23,16,6,6,6,8,64,10.052,6281327,63,10,01:17.9,211.514,1,Finished,albon,toro_rosso,10,German Grand Prix,2019,hockenheimring,
24435,1021,848,5,1,23,12,10,10,10,1,69,\N,\N,65,7,01:20.6,195.626,11,+1 Lap,albon,toro_rosso,11,Hungarian Grand Prix,2019,hungaroring,
24450,1022,848,9,1,23,17,5,5,5,10,44,+1:21.325,5107035,41,5,01:47.5,234.537,1,Finished,albon,red_bull,13,Belgian Grand Prix,2019,spa,
24471,1023,848,9,1,23,8,6,6,6,8,53,59.315,4585980,45,6,01:23.4,250.165,1,Finished,albon,red_bull,14,Italian Grand Prix,2019,monza,
24491,1024,848,9,1,23,6,6,6,6,8,61,11.663,7125330,59,9,01:45.3,173.159,1,Finished,albon,red_bull,15,Singapore Grand Prix,2019,marina_bay,
24510,1025,848,9,1,23,21,5,5,5,10,53,38.348,5657340,50,4,01:36.8,217.573,1,Finished,albon,red_bull,71,Russian Grand Prix,2019,sochi,
24529,1026,848,9,3,23,6,4,4,4,12,52,59.537,4966292,36,8,01:32.8,225.332,1,Finished,albon,red_bull,22,Japanese Grand Prix,2019,suzuka,
24550,1027,848,9,3,23,5,5,5,5,10,71,21.399,5830303,48,2,01:19.3,195.328,1,Finished,albon,red_bull,32,Mexican Grand Prix,2019,rodriguez,
24570,1028,848,9,6,23,6,5,5,5,10,56,+1:18.038,5713691,42,3,01:38.0,202.458,1,Finished,albon,red_bull,69,United States Grand Prix,2019,americas,
24599,1029,848,9,3,23,5,14,14,14,0,71,14.927,5609605,52,4,01:11.1,218.217,1,Finished,albon,red_bull,18,Brazilian Grand Prix,2019,interlagos,
24611,1030,848,9,1,23,5,6,6,6,8,55,+1:09.205,5714920,49,8,01:42.2,195.603,1,Finished,albon,red_bull,24,Abu Dhabi Grand Prix,2019,yas_marina,
24638,1031,848,9,6,23,4,13,13,13,0,67,\N,\N,50,7,01:08.4,227.156,40,Electronics,albon,red_bull,70,Austrian Grand Prix,2020,red_bull_ring,
24649,1032,848,9,1,23,6,4,4,4,12,71,44.4,5015083,67,6,01:07.3,230.981,1,Finished,albon,red_bull,70,Styrian Grand Prix,2020,red_bull_ring,
24670,1033,848,9,3,23,13,5,5,5,10,70,+1:18.316,5850789,68,5,01:19.4,198.534,1,Finished,albon,red_bull,11,Hungarian Grand Prix,2020,hungaroring,
24693,1034,848,9,3,23,12,8,8,8,4,52,32.67,5313953,52,2,01:28.7,239.123,1,Finished,albon,red_bull,9,British Grand Prix,2020,silverstone,
24710,1035,848,9,3,23,9,5,5,5,10,52,39.146,4821139,46,3,01:29.5,237.017,1,Finished,albon,red_bull,9,70th Anniversary Grand Prix,2020,silverstone,
24733,1036,848,9,3,23,6,8,8,8,4,65,\N,\N,41,11,01:22.2,203.883,11,+1 Lap,albon,red_bull,4,Spanish Grand Prix,2020,catalunya,
24751,1037,848,9,1,23,5,6,6,6,8,44,42.712,5091473,27,12,01:48.7,231.886,1,Finished,albon,red_bull,13,Belgian Grand Prix,2020,spa,
24780,1038,848,9,3,23,9,15,15,15,0,53,37.533,6463589,48,15,01:24.9,245.564,1,Finished,albon,red_bull,14,Italian Grand Prix,2020,monza,
24788,1039,848,9,15,23,4,3,3,3,15,59,8.064,8383124,51,3,01:20.0,235.909,1,Finished,albon,red_bull,76,Tuscan Grand Prix,2020,mugello,
24815,1040,848,9,3,23,15,10,10,10,1,53,+1:37.860,5738224,51,9,01:38.4,214.001,1,Finished,albon,red_bull,71,Russian Grand Prix,2020,sochi,
24842,1041,848,9,1,23,5,\N,R,17,0,23,\N,\N,9,18,01:32.3,200.723,21,Radiator,albon,red_bull,20,Eifel Grand Prix,2020,nurburgring,
24857,1042,848,9,3,23,6,12,12,12,0,65,\N,\N,61,5,01:19.9,209.673,11,+1 Lap,albon,red_bull,75,Portuguese Grand Prix,2020,portimao,
24880,1043,848,9,3,23,6,15,15,15,0,63,57.284,5369714,63,3,01:16.2,231.991,1,Finished,albon,red_bull,21,Emilia Romagna Grand Prix,2020,imola,
24892,1044,848,9,3,23,4,7,7,7,6,58,46.484,6185797,54,5,01:39.1,193.915,1,Finished,albon,red_bull,5,Turkish Grand Prix,2020,istanbul,
24908,1045,848,9,6,23,4,3,3,3,15,57,8.005,10795520,41,10,01:33.7,207.967,1,Finished,albon,red_bull,3,Bahrain Grand Prix,2020,bahrain,
24931,1046,848,9,3,23,12,6,6,6,8,87,13.842,5488956,52,8,00:57.1,223.548,1,Finished,albon,red_bull,3,Sakhir Grand Prix,2020,bahrain,
24949,1047,848,9,1,23,5,4,4,4,12,55,19.987,5808632,42,4,01:41.2,197.52,1,Finished,albon,red_bull,24,Abu Dhabi Grand Prix,2020,yas_marina,
24636,1031,849,3,6,6,20,11,11,11,0,71,31.65,5487389,63,16,01:09.7,223.146,1,Finished,latifi,williams,70,Austrian Grand Prix,2020,red_bull_ring,
24662,1032,849,3,1,6,18,17,17,17,0,69,\N,\N,68,17,01:08.8,225.922,12,+2 Laps,latifi,williams,70,Styrian Grand Prix,2020,red_bull_ring,
24684,1033,849,3,15,6,15,19,19,19,0,65,\N,\N,64,19,01:21.2,194.236,15,+5 Laps,latifi,williams,11,Hungarian Grand Prix,2020,hungaroring,
24700,1034,849,3,1,6,18,15,15,15,0,52,54.549,5335832,44,14,01:30.5,234.335,1,Finished,latifi,williams,9,British Grand Prix,2020,silverstone,
24724,1035,849,3,6,6,18,19,19,19,0,51,\N,\N,48,5,01:30.0,235.77,11,+1 Lap,latifi,williams,9,70th Anniversary Grand Prix,2020,silverstone,
24743,1036,849,3,3,6,19,18,18,18,0,64,\N,\N,60,9,01:22.0,204.291,12,+2 Laps,latifi,williams,4,Spanish Grand Prix,2020,catalunya,
24761,1037,849,3,3,6,19,16,16,16,0,44,+1:17.795,5126556,32,6,01:48.0,233.362,1,Finished,latifi,williams,13,Belgian Grand Prix,2020,spa,
24776,1038,849,3,3,6,20,11,11,11,0,53,32.876,6458932,39,16,01:25.0,245.353,1,Finished,latifi,williams,14,Italian Grand Prix,2020,monza,
24800,1039,849,3,0,6,19,\N,R,15,0,6,\N,\N,6,14,02:11.4,143.736,4,Collision,latifi,williams,76,Tuscan Grand Prix,2020,mugello,
24821,1040,849,3,1,6,20,16,16,16,0,52,\N,\N,47,18,01:41.0,208.352,11,+1 Lap,latifi,williams,71,Russian Grand Prix,2020,sochi,
24839,1041,849,3,3,6,18,14,14,14,0,60,54.449,5804090,39,13,01:31.4,202.816,1,Finished,latifi,williams,20,Eifel Grand Prix,2020,nurburgring,
24863,1042,849,3,1,6,20,18,18,18,0,64,\N,\N,53,19,01:21.9,204.629,12,+2 Laps,latifi,williams,75,Portuguese Grand Prix,2020,portimao,
24876,1043,849,3,1,6,19,11,11,11,0,63,27.135,5339565,37,14,01:18.7,224.499,1,Finished,latifi,williams,21,Emilia Romagna Grand Prix,2020,imola,
24904,1044,849,3,3,6,21,\N,R,19,0,39,\N,\N,32,19,01:43.5,185.678,130,Collision damage,latifi,williams,5,Turkish Grand Prix,2020,istanbul,
24919,1045,849,3,6,6,20,14,14,14,0,56,\N,\N,39,15,01:34.6,205.973,11,+1 Lap,latifi,williams,3,Bahrain Grand Prix,2020,bahrain,
24943,1046,849,3,1,6,16,\N,R,18,0,52,\N,\N,29,18,00:58.2,219.132,5,Engine,latifi,williams,3,Sakhir Grand Prix,2020,bahrain,
24962,1047,849,3,3,6,18,17,17,17,0,54,\N,\N,49,16,01:42.5,195.073,11,+1 Lap,latifi,williams,24,Abu Dhabi Grand Prix,2020,yas_marina,
25364,1051,849,3,1,6,17,\N,R,19,0,50,\N,\N,44,20,01:28.7,218.275,29,Puncture,latifi,williams,78,Qatar Grand Prix,2021,losail,
