resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,rank_yrs_exp_driver,rank_wins_driver,rank_quali_wins_driver
25094,1059,20,117,5,12,9,9,9,2.0,53,+1:19.666,5325436,52,4,01:37.1,216.508,1,Finished,vettel,aston_martin,34,French Grand Prix,2021,ricard,3.0,2.0,2.0
25100,1059,841,51,99,13,15,15,15,0.0,52,\N,\N,36,16,01:38.7,213.077,11,+1 Lap,giovinazzi,alfa,34,French Grand Prix,2021,ricard,20.0,13.0,13.0
25097,1059,847,3,63,14,12,12,12,0.0,52,\N,\N,52,13,01:38.3,213.918,11,+1 Lap,russell,williams,34,French Grand Prix,2021,ricard,20.0,13.0,13.0
25104,1059,854,210,47,15,19,19,19,0.0,52,\N,\N,51,17,01:38.8,212.765,11,+1 Lap,mick_schumacher,haas,34,French Grand Prix,2021,ricard,26.0,13.0,13.0
25103,1059,849,3,6,16,18,18,18,0.0,52,\N,\N,50,12,01:38.3,213.92,11,+1 Lap,latifi,williams,34,French Grand Prix,2021,ricard,23.0,13.0,13.0
25102,1059,8,51,7,17,17,17,17,0.0,52,\N,\N,46,10,01:38.0,214.621,11,+1 Lap,raikkonen,alfa,34,French Grand Prix,2021,ricard,1.0,4.0,4.0
25105,1059,853,210,9,18,20,20,20,0.0,52,\N,\N,34,20,01:39.3,211.758,11,+1 Lap,mazepin,haas,34,French Grand Prix,2021,ricard,26.0,13.0,13.0
25095,1059,840,117,18,19,10,10,10,1.0,53,+1:31.946,5337716,44,9,01:37.8,214.981,1,Finished,stroll,aston_martin,34,French Grand Prix,2021,ricard,14.0,13.0,9.0
25098,1059,852,213,22,21,13,13,13,0.0,52,\N,\N,18,19,01:39.0,212.479,11,+1 Lap,tsunoda,alphatauri,34,French Grand Prix,2021,ricard,26.0,13.0,13.0
25126,1060,830,9,33,1,1,1,1,26.0,71,23:54.5,5034543,62,1,01:06.2,234.815,1,Finished,max_verstappen,red_bull,70,Austrian Grand Prix,2021,red_bull_ring,10.0,5.0,6.0
25128,1060,846,1,4,2,3,3,3,15.0,71,20.019,5054562,62,10,01:08.5,227.027,1,Finished,norris,mclaren,70,Austrian Grand Prix,2021,red_bull_ring,20.0,13.0,9.0
25131,1060,815,9,11,3,6,6,6,8.0,71,57.915,5092458,55,5,01:08.2,227.956,1,Finished,perez,red_bull,70,Austrian Grand Prix,2021,red_bull_ring,5.0,8.0,13.0
25129,1060,1,131,44,4,4,4,4,12.0,71,46.452,5080995,55,3,01:08.1,228.177,1,Finished,hamilton,mercedes,70,Austrian Grand Prix,2021,red_bull_ring,3.0,1.0,1.0
25127,1060,822,131,77,5,2,2,2,18.0,71,17.973,5052516,52,6,01:08.4,227.349,1,Finished,bottas,mercedes,70,Austrian Grand Prix,2021,red_bull_ring,7.0,6.0,4.0
25134,1060,842,213,10,6,9,9,9,2.0,71,+1:01.844,5096387,54,4,01:08.1,228.11,1,Finished,gasly,alphatauri,70,Austrian Grand Prix,2021,red_bull_ring,14.0,10.0,13.0
25137,1060,852,213,22,7,12,12,12,0.0,70,\N,\N,54,9,01:08.5,227.08,11,+1 Lap,tsunoda,alphatauri,70,Austrian Grand Prix,2021,red_bull_ring,26.0,13.0,13.0
25136,1060,847,3,63,8,11,11,11,0.0,70,\N,\N,56,16,01:08.9,225.613,11,+1 Lap,russell,williams,70,Austrian Grand Prix,2021,red_bull_ring,20.0,13.0,13.0
25138,1060,840,117,18,9,13,13,13,0.0,70,\N,\N,54,12,01:08.7,226.405,11,+1 Lap,stroll,aston_martin,70,Austrian Grand Prix,2021,red_bull_ring,14.0,13.0,9.0
25130,1060,832,6,55,10,5,5,5,10.0,71,57.144,5091687,70,2,01:07.8,229.402,1,Finished,sainz,ferrari,70,Austrian Grand Prix,2021,red_bull_ring,10.0,13.0,13.0
25142,1060,20,117,5,11,17,17,17,0.0,69,\N,\N,51,8,01:08.4,227.196,4,Collision,vettel,aston_martin,70,Austrian Grand Prix,2021,red_bull_ring,3.0,2.0,2.0
25133,1060,844,6,16,12,8,8,8,4.0,71,+1:01.195,5095738,55,13,01:08.7,226.277,1,Finished,leclerc,ferrari,70,Austrian Grand Prix,2021,red_bull_ring,18.0,8.0,7.0
25132,1060,817,1,3,13,7,7,7,6.0,71,+1:00.395,5094938,56,14,01:08.8,225.876,1,Finished,ricciardo,mclaren,70,Austrian Grand Prix,2021,red_bull_ring,5.0,7.0,8.0
25135,1060,4,214,14,14,10,10,10,1.0,70,\N,\N,70,7,01:08.4,227.246,11,+1 Lap,alonso,alpine,70,Austrian Grand Prix,2021,red_bull_ring,1.0,3.0,3.0
25139,1060,841,51,99,15,14,14,14,0.0,70,\N,\N,55,17,01:09.0,225.149,11,+1 Lap,giovinazzi,alfa,70,Austrian Grand Prix,2021,red_bull_ring,20.0,13.0,13.0
25140,1060,8,51,7,16,15,15,15,0.0,70,\N,\N,69,15,01:08.9,225.699,11,+1 Lap,raikkonen,alfa,70,Austrian Grand Prix,2021,red_bull_ring,1.0,4.0,4.0
25145,1060,839,214,31,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,ocon,alpine,70,Austrian Grand Prix,2021,red_bull_ring,14.0,10.0,13.0
25141,1060,849,3,6,18,16,16,16,0.0,70,\N,\N,62,11,01:08.5,226.865,11,+1 Lap,latifi,williams,70,Austrian Grand Prix,2021,red_bull_ring,23.0,13.0,13.0
25143,1060,854,210,47,19,18,18,18,0.0,69,\N,\N,56,18,01:09.4,224.007,12,+2 Laps,mick_schumacher,haas,70,Austrian Grand Prix,2021,red_bull_ring,26.0,13.0,13.0
25144,1060,853,210,9,20,19,19,19,0.0,69,\N,\N,49,19,01:09.8,222.842,12,+2 Laps,mazepin,haas,70,Austrian Grand Prix,2021,red_bull_ring,26.0,13.0,13.0
25165,1061,830,9,33,1,\N,R,20,3.0,0,\N,\N,\N,0,\N,\N,4,Collision,max_verstappen,red_bull,9,British Grand Prix,2021,silverstone,10.0,5.0,6.0
25146,1061,1,131,44,2,1,1,1,27.0,52,58:23.3,7103284,45,2,01:29.7,236.43,1,Finished,hamilton,mercedes,9,British Grand Prix,2021,silverstone,3.0,1.0,1.0
25148,1061,822,131,77,3,3,3,3,16.0,52,11.125,7114409,45,4,01:30.5,234.275,1,Finished,bottas,mercedes,9,British Grand Prix,2021,silverstone,7.0,6.0,4.0
25147,1061,844,6,16,4,2,2,2,18.0,52,3.871,7107155,45,5,01:30.6,234.159,1,Finished,leclerc,ferrari,9,British Grand Prix,2021,silverstone,18.0,8.0,7.0
25149,1061,846,1,4,5,4,4,4,12.0,52,28.573,7131857,44,9,01:31.4,231.979,1,Finished,norris,mclaren,9,British Grand Prix,2021,silverstone,20.0,13.0,9.0
25150,1061,817,1,3,6,5,5,5,10.0,52,42.624,7145908,51,8,01:31.3,232.325,1,Finished,ricciardo,mclaren,9,British Grand Prix,2021,silverstone,5.0,7.0,8.0
25152,1061,4,214,14,7,7,7,7,6.0,52,+1:12.093,7175377,48,10,01:31.7,231.276,1,Finished,alonso,alpine,9,British Grand Prix,2021,silverstone,1.0,3.0,3.0
25164,1061,20,117,5,8,\N,R,19,0.0,40,\N,\N,35,19,01:33.1,227.894,31,Retired,vettel,aston_martin,9,British Grand Prix,2021,silverstone,3.0,2.0,2.0
25154,1061,839,214,31,9,9,9,9,2.0,52,+1:16.162,7179446,48,14,01:32.2,229.992,1,Finished,ocon,alpine,9,British Grand Prix,2021,silverstone,14.0,10.0,13.0
25151,1061,832,6,55,10,6,6,6,8.0,52,43.454,7146738,51,7,01:31.2,232.48,1,Finished,sainz,ferrari,9,British Grand Prix,2021,silverstone,10.0,13.0,13.0
25156,1061,842,213,10,11,11,11,11,0.0,52,+1:25.327,7188611,52,3,01:30.3,234.945,1,Finished,gasly,alphatauri,9,British Grand Prix,2021,silverstone,14.0,10.0,13.0
25157,1061,847,3,63,12,12,12,12,0.0,51,\N,\N,49,13,01:32.0,230.394,11,+1 Lap,russell,williams,9,British Grand Prix,2021,silverstone,20.0,13.0,13.0
25160,1061,8,51,7,13,15,15,15,0.0,51,\N,\N,48,11,01:31.9,230.78,11,+1 Lap,raikkonen,alfa,9,British Grand Prix,2021,silverstone,1.0,4.0,4.0
25153,1061,840,117,18,14,8,8,8,4.0,52,+1:14.289,7177573,48,12,01:32.0,230.537,1,Finished,stroll,aston_martin,9,British Grand Prix,2021,silverstone,14.0,13.0,9.0
25158,1061,841,51,99,15,13,13,13,0.0,51,\N,\N,49,15,01:32.3,229.653,11,+1 Lap,giovinazzi,alfa,9,British Grand Prix,2021,silverstone,20.0,13.0,13.0
25155,1061,852,213,22,16,10,10,10,1.0,52,+1:22.065,7185349,51,6,01:30.8,233.497,1,Finished,tsunoda,alphatauri,9,British Grand Prix,2021,silverstone,26.0,13.0,13.0
25159,1061,849,3,6,17,14,14,14,0.0,51,\N,\N,51,16,01:32.5,229.328,11,+1 Lap,latifi,williams,9,British Grand Prix,2021,silverstone,23.0,13.0,13.0
25163,1061,854,210,47,18,18,18,18,0.0,51,\N,\N,50,17,01:32.9,228.377,11,+1 Lap,mick_schumacher,haas,9,British Grand Prix,2021,silverstone,26.0,13.0,13.0
25162,1061,853,210,9,19,17,17,17,0.0,51,\N,\N,51,18,01:32.9,228.262,11,+1 Lap,mazepin,haas,9,British Grand Prix,2021,silverstone,26.0,13.0,13.0
25161,1061,815,9,11,21,16,16,16,0.0,51,\N,\N,50,1,01:28.6,239.317,11,+1 Lap,perez,red_bull,9,British Grand Prix,2021,silverstone,5.0,8.0,13.0
25167,1062,1,131,44,1,2,2,2,18.0,70,2.736,7485935,49,2,01:18.7,200.363,1,Finished,hamilton,mercedes,11,Hungarian Grand Prix,2021,hungaroring,3.0,1.0,1.0
25181,1062,822,131,77,2,\N,R,16,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,bottas,mercedes,11,Hungarian Grand Prix,2021,hungaroring,7.0,6.0,4.0
25174,1062,830,9,33,3,9,9,9,2.0,70,+1:20.244,7563443,43,4,192.074,194.843,1,Finished,max_verstappen,red_bull,11,Hungarian Grand Prix,2021,hungaroring,10.0,5.0,6.0
25182,1062,815,9,11,4,\N,R,17,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,perez,red_bull,11,Hungarian Grand Prix,2021,hungaroring,5.0,8.0,13.0
25170,1062,842,213,10,5,5,5,5,11.0,70,+1:03.614,7546813,70,1,01:18.4,201.183,1,Finished,gasly,alphatauri,11,Hungarian Grand Prix,2021,hungaroring,14.0,10.0,13.0
25180,1062,846,1,4,6,\N,R,15,0.0,2,\N,\N,\N,0,\N,\N,4,Collision,norris,mclaren,11,Hungarian Grand Prix,2021,hungaroring,20.0,13.0,9.0
25183,1062,844,6,16,7,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,leclerc,ferrari,11,Hungarian Grand Prix,2021,hungaroring,18.0,8.0,7.0
25166,1062,839,214,31,8,1,1,1,25.0,70,04:43.2,7483199,54,5,01:21.4,193.704,1,Finished,ocon,alpine,11,Hungarian Grand Prix,2021,hungaroring,14.0,10.0,13.0
25169,1062,4,214,14,9,4,4,4,12.0,70,15.651,7498850,41,3,01:20.4,196.264,1,Finished,alonso,alpine,11,Hungarian Grand Prix,2021,hungaroring,1.0,3.0,3.0
25185,1062,20,117,5,10,\N,D,20,0.0,70,\N,\N,60,7,01:21.5,193.613,2,Disqualified,vettel,aston_martin,11,Hungarian Grand Prix,2021,hungaroring,3.0,2.0,2.0
25176,1062,817,1,3,11,11,11,11,0.0,69,\N,\N,58,13,01:22.8,190.473,11,+1 Lap,ricciardo,mclaren,11,Hungarian Grand Prix,2021,hungaroring,5.0,7.0,8.0
25184,1062,840,117,18,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,stroll,aston_martin,11,Hungarian Grand Prix,2021,hungaroring,14.0,13.0,9.0
25175,1062,8,51,7,13,10,10,10,1.0,69,\N,\N,58,8,01:21.5,193.473,11,+1 Lap,raikkonen,alfa,11,Hungarian Grand Prix,2021,hungaroring,1.0,4.0,4.0
25168,1062,832,6,55,15,3,3,3,15.0,70,15.018,7498217,54,6,01:21.4,193.699,1,Finished,sainz,ferrari,11,Hungarian Grand Prix,2021,hungaroring,10.0,13.0,13.0
25171,1062,852,213,22,16,6,6,6,8.0,70,+1:15.803,7559002,43,10,01:22.4,191.286,1,Finished,tsunoda,alphatauri,11,Hungarian Grand Prix,2021,hungaroring,26.0,13.0,13.0
25173,1062,847,3,63,17,8,8,8,4.0,70,+1:19.094,7562293,62,9,01:22.1,192.074,1,Finished,russell,williams,11,Hungarian Grand Prix,2021,hungaroring,20.0,13.0,13.0
25172,1062,849,3,6,18,7,7,7,6.0,70,+1:17.910,7561109,54,14,01:22.8,190.406,1,Finished,latifi,williams,11,Hungarian Grand Prix,2021,hungaroring,23.0,13.0,13.0
25179,1062,853,210,9,19,\N,R,14,0.0,3,\N,\N,\N,0,\N,\N,4,Collision,mazepin,haas,11,Hungarian Grand Prix,2021,hungaroring,26.0,13.0,13.0
25177,1062,854,210,47,20,12,12,12,0.0,69,\N,\N,44,11,01:22.7,190.683,11,+1 Lap,mick_schumacher,haas,11,Hungarian Grand Prix,2021,hungaroring,26.0,13.0,13.0
25178,1062,841,51,99,21,13,13,13,0.0,69,\N,\N,44,12,01:22.7,190.625,11,+1 Lap,giovinazzi,alfa,11,Hungarian Grand Prix,2021,hungaroring,20.0,13.0,13.0
25186,1063,830,9,33,1,1,1,1,12.5,1,03:27.1,207071,\N,0,\N,\N,1,Finished,max_verstappen,red_bull,13,Belgian Grand Prix,2021,spa,10.0,5.0,6.0
25187,1063,847,3,63,2,2,2,2,9.0,1,1.995,209066,\N,0,\N,\N,1,Finished,russell,williams,13,Belgian Grand Prix,2021,spa,20.0,13.0,13.0
25188,1063,1,131,44,3,3,3,3,7.5,1,2.601,209672,\N,0,\N,\N,1,Finished,hamilton,mercedes,13,Belgian Grand Prix,2021,spa,3.0,1.0,1.0
25189,1063,817,1,3,4,4,4,4,6.0,1,4.496,211567,\N,0,\N,\N,1,Finished,ricciardo,mclaren,13,Belgian Grand Prix,2021,spa,5.0,7.0,8.0
25190,1063,20,117,5,5,5,5,5,5.0,1,7.479,214550,\N,0,\N,\N,1,Finished,vettel,aston_martin,13,Belgian Grand Prix,2021,spa,3.0,2.0,2.0
25191,1063,842,213,10,6,6,6,6,4.0,1,10.177,217248,\N,0,\N,\N,1,Finished,gasly,alphatauri,13,Belgian Grand Prix,2021,spa,14.0,10.0,13.0
25192,1063,839,214,31,8,7,7,7,3.0,1,11.579,218650,\N,0,\N,\N,1,Finished,ocon,alpine,13,Belgian Grand Prix,2021,spa,14.0,10.0,13.0
25193,1063,844,6,16,9,8,8,8,2.0,1,12.608,219679,\N,0,\N,\N,1,Finished,leclerc,ferrari,13,Belgian Grand Prix,2021,spa,18.0,8.0,7.0
25194,1063,849,3,6,10,9,9,9,1.0,1,15.485,222556,\N,0,\N,\N,1,Finished,latifi,williams,13,Belgian Grand Prix,2021,spa,23.0,13.0,13.0
25195,1063,832,6,55,11,10,10,10,0.5,1,16.166,223237,\N,0,\N,\N,1,Finished,sainz,ferrari,13,Belgian Grand Prix,2021,spa,10.0,13.0,13.0
25196,1063,4,214,14,12,11,11,11,0.0,1,20.59,227661,\N,0,\N,\N,1,Finished,alonso,alpine,13,Belgian Grand Prix,2021,spa,1.0,3.0,3.0
25197,1063,822,131,77,13,12,12,12,0.0,1,22.414,229485,\N,0,\N,\N,1,Finished,bottas,mercedes,13,Belgian Grand Prix,2021,spa,7.0,6.0,4.0
25198,1063,841,51,99,14,13,13,13,0.0,1,24.163,231234,\N,0,\N,\N,1,Finished,giovinazzi,alfa,13,Belgian Grand Prix,2021,spa,20.0,13.0,13.0
25199,1063,846,1,4,15,14,14,14,0.0,1,27.11,234181,\N,0,\N,\N,1,Finished,norris,mclaren,13,Belgian Grand Prix,2021,spa,20.0,13.0,9.0
25200,1063,852,213,22,16,15,15,15,0.0,1,28.329,235400,\N,0,\N,\N,1,Finished,tsunoda,alphatauri,13,Belgian Grand Prix,2021,spa,26.0,13.0,13.0
25201,1063,854,210,47,17,16,16,16,0.0,1,29.507,236578,\N,0,\N,\N,1,Finished,mick_schumacher,haas,13,Belgian Grand Prix,2021,spa,26.0,13.0,13.0
25202,1063,853,210,9,18,17,17,17,0.0,1,31.993,239064,\N,0,\N,\N,1,Finished,mazepin,haas,13,Belgian Grand Prix,2021,spa,26.0,13.0,13.0
25205,1063,840,117,18,19,20,20,20,0.0,1,44.108,251179,\N,0,\N,\N,1,Finished,stroll,aston_martin,13,Belgian Grand Prix,2021,spa,14.0,13.0,9.0
25203,1063,8,51,7,21,18,18,18,0.0,1,36.054,243125,\N,0,\N,\N,1,Finished,raikkonen,alfa,13,Belgian Grand Prix,2021,spa,1.0,4.0,4.0
25204,1063,815,9,11,21,19,19,19,0.0,1,38.205,245276,\N,0,\N,\N,1,Finished,perez,red_bull,13,Belgian Grand Prix,2021,spa,5.0,8.0,13.0
25206,1064,830,9,33,1,1,1,1,25.0,72,30:05.4,5405395,60,3,01:13.3,209.244,1,Finished,max_verstappen,red_bull,39,Dutch Grand Prix,2021,zandvoort,10.0,5.0,6.0
25207,1064,1,131,44,2,2,2,2,19.0,72,20.932,5426327,72,1,01:11.1,215.654,1,Finished,hamilton,mercedes,39,Dutch Grand Prix,2021,zandvoort,3.0,1.0,1.0
25208,1064,822,131,77,3,3,3,3,15.0,72,56.46,5461855,69,2,01:12.5,211.338,1,Finished,bottas,mercedes,39,Dutch Grand Prix,2021,zandvoort,7.0,6.0,4.0
25209,1064,842,213,10,4,4,4,4,12.0,71,\N,\N,57,10,01:14.8,204.929,11,+1 Lap,gasly,alphatauri,39,Dutch Grand Prix,2021,zandvoort,14.0,10.0,13.0
25210,1064,844,6,16,5,5,5,5,10.0,71,\N,\N,58,9,01:14.8,205.033,11,+1 Lap,leclerc,ferrari,39,Dutch Grand Prix,2021,zandvoort,18.0,8.0,7.0
25212,1064,832,6,55,6,7,7,7,6.0,71,\N,\N,45,13,01:15.3,203.725,11,+1 Lap,sainz,ferrari,39,Dutch Grand Prix,2021,zandvoort,10.0,13.0,13.0
25219,1064,841,51,99,7,14,14,14,0.0,70,\N,\N,66,12,01:15.1,204.091,12,+2 Laps,giovinazzi,alfa,39,Dutch Grand Prix,2021,zandvoort,20.0,13.0,13.0
25214,1064,839,214,31,8,9,9,9,2.0,71,\N,\N,54,8,01:14.7,205.321,11,+1 Lap,ocon,alpine,39,Dutch Grand Prix,2021,zandvoort,14.0,10.0,13.0
25211,1064,4,214,14,9,6,6,6,8.0,71,\N,\N,60,7,01:14.3,206.294,11,+1 Lap,alonso,alpine,39,Dutch Grand Prix,2021,zandvoort,1.0,3.0,3.0
25216,1064,817,1,3,10,11,11,11,0.0,71,\N,\N,59,11,01:14.9,204.65,11,+1 Lap,ricciardo,mclaren,39,Dutch Grand Prix,2021,zandvoort,5.0,7.0,8.0
25222,1064,847,3,63,11,17,17,17,0.0,69,\N,\N,57,16,01:15.6,202.734,6,Gearbox,russell,williams,39,Dutch Grand Prix,2021,zandvoort,20.0,13.0,13.0
25217,1064,840,117,18,12,12,12,12,0.0,70,\N,\N,57,15,01:15.6,202.78,12,+2 Laps,stroll,aston_martin,39,Dutch Grand Prix,2021,zandvoort,14.0,13.0,9.0
25215,1064,846,1,4,13,10,10,10,1.0,71,\N,\N,48,6,01:14.2,206.535,11,+1 Lap,norris,mclaren,39,Dutch Grand Prix,2021,zandvoort,20.0,13.0,9.0
25224,1064,852,213,22,14,\N,R,19,0.0,48,\N,\N,44,17,01:15.8,202.319,131,Power Unit,tsunoda,alphatauri,39,Dutch Grand Prix,2021,zandvoort,26.0,13.0,13.0
25218,1064,20,117,5,15,13,13,13,0.0,70,\N,\N,63,5,01:14.0,207.312,12,+2 Laps,vettel,aston_martin,39,Dutch Grand Prix,2021,zandvoort,3.0,2.0,2.0
25220,1064,9,51,88,16,15,15,15,0.0,70,\N,\N,44,14,01:15.4,203.234,12,+2 Laps,kubica,alfa,39,Dutch Grand Prix,2021,zandvoort,12.0,10.0,9.0
25223,1064,854,210,47,17,18,18,18,0.0,69,\N,\N,36,19,01:15.9,201.936,13,+3 Laps,mick_schumacher,haas,39,Dutch Grand Prix,2021,zandvoort,26.0,13.0,13.0
25225,1064,853,210,9,18,\N,R,20,0.0,41,\N,\N,35,20,01:16.1,201.567,9,Hydraulics,mazepin,haas,39,Dutch Grand Prix,2021,zandvoort,26.0,13.0,13.0
25213,1064,815,9,11,21,8,8,8,4.0,71,\N,\N,59,4,01:13.5,208.714,11,+1 Lap,perez,red_bull,39,Dutch Grand Prix,2021,zandvoort,5.0,8.0,13.0
25221,1064,849,3,6,21,16,16,16,0.0,70,\N,\N,25,18,01:15.8,202.301,12,+2 Laps,latifi,williams,39,Dutch Grand Prix,2021,zandvoort,23.0,13.0,13.0
25243,1065,830,9,33,1,\N,R,18,2.0,25,\N,\N,25,5,01:25.2,244.852,4,Collision,max_verstappen,red_bull,14,Italian Grand Prix,2021,monza,10.0,5.0,6.0
25226,1065,817,1,3,2,1,1,1,27.0,53,21:54.4,4914365,53,1,01:24.8,245.894,1,Finished,ricciardo,mclaren,14,Italian Grand Prix,2021,monza,5.0,7.0,8.0
25227,1065,846,1,4,3,2,2,2,18.0,53,1.747,4916112,53,3,01:25.0,245.434,1,Finished,norris,mclaren,14,Italian Grand Prix,2021,monza,20.0,13.0,9.0
25242,1065,1,131,44,4,\N,R,17,0.0,25,\N,\N,3,14,01:25.9,242.864,4,Collision,hamilton,mercedes,14,Italian Grand Prix,2021,monza,3.0,1.0,1.0
25229,1065,844,6,16,5,4,4,4,12.0,53,7.309,4921674,53,6,01:25.3,244.433,1,Finished,leclerc,ferrari,14,Italian Grand Prix,2021,monza,18.0,8.0,7.0
25231,1065,832,6,55,6,6,6,6,8.0,53,10.535,4924900,53,8,01:25.6,243.747,1,Finished,sainz,ferrari,14,Italian Grand Prix,2021,monza,10.0,13.0,13.0
25238,1065,841,51,99,7,13,13,13,0.0,53,27.216,4941581,50,10,01:25.7,243.295,1,Finished,giovinazzi,alfa,14,Italian Grand Prix,2021,monza,20.0,13.0,13.0
25230,1065,815,9,11,8,5,5,5,10.0,53,8.723,4923088,53,4,01:25.2,244.901,1,Finished,perez,red_bull,14,Italian Grand Prix,2021,monza,5.0,8.0,13.0
25232,1065,840,117,18,9,7,7,7,6.0,53,15.804,4930169,52,13,01:25.9,242.912,1,Finished,stroll,aston_martin,14,Italian Grand Prix,2021,monza,14.0,13.0,9.0
25233,1065,4,214,14,10,8,8,8,4.0,53,17.201,4931566,52,7,01:25.5,243.995,1,Finished,alonso,alpine,14,Italian Grand Prix,2021,monza,1.0,3.0,3.0
25237,1065,20,117,5,11,12,12,12,0.0,53,24.621,4938986,50,15,01:25.9,242.672,1,Finished,vettel,aston_martin,14,Italian Grand Prix,2021,monza,3.0,2.0,2.0
25235,1065,839,214,31,12,10,10,10,1.0,53,20.868,4935233,53,9,01:25.6,243.727,1,Finished,ocon,alpine,14,Italian Grand Prix,2021,monza,14.0,10.0,13.0
25236,1065,849,3,6,13,11,11,11,0.0,53,23.743,4938108,50,16,01:26.0,242.63,1,Finished,latifi,williams,14,Italian Grand Prix,2021,monza,23.0,13.0,13.0
25234,1065,847,3,63,14,9,9,9,2.0,53,19.742,4934107,53,11,01:25.8,242.963,1,Finished,russell,williams,14,Italian Grand Prix,2021,monza,20.0,13.0,13.0
25241,1065,853,210,9,16,\N,R,16,0.0,41,\N,\N,41,18,01:27.2,239.155,131,Power Unit,mazepin,haas,14,Italian Grand Prix,2021,monza,26.0,13.0,13.0
25239,1065,9,51,88,17,14,14,14,0.0,53,29.769,4944134,53,12,01:25.8,242.924,1,Finished,kubica,alfa,14,Italian Grand Prix,2021,monza,12.0,10.0,9.0
25240,1065,854,210,47,18,15,15,15,0.0,53,51.088,4965453,52,17,01:26.7,240.52,1,Finished,mick_schumacher,haas,14,Italian Grand Prix,2021,monza,26.0,13.0,13.0
25228,1065,822,131,77,19,3,3,3,18.0,53,4.921,4919286,34,2,01:24.8,245.85,1,Finished,bottas,mercedes,14,Italian Grand Prix,2021,monza,7.0,6.0,4.0
25244,1065,842,213,10,21,\N,R,19,0.0,3,\N,\N,2,19,01:29.0,234.31,22,Suspension,gasly,alphatauri,14,Italian Grand Prix,2021,monza,14.0,10.0,13.0
25245,1065,852,213,22,21,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,23,Brakes,tsunoda,alphatauri,14,Italian Grand Prix,2021,monza,26.0,13.0,13.0
25252,1066,846,1,4,1,7,7,7,7.0,53,+1:27.224,5528225,39,1,01:37.4,216.096,1,Finished,norris,mclaren,71,Russian Grand Prix,2021,sochi,20.0,13.0,9.0
25248,1066,832,6,55,2,3,3,3,15.0,53,+1:02.475,5503476,40,12,01:39.3,212.024,1,Finished,sainz,ferrari,71,Russian Grand Prix,2021,sochi,10.0,13.0,13.0
25255,1066,847,3,63,3,10,10,10,1.0,53,+1:40.551,5541552,40,18,01:40.6,209.28,1,Finished,russell,williams,71,Russian Grand Prix,2021,sochi,20.0,13.0,13.0
25246,1066,1,131,44,4,1,1,1,25.0,53,30:41.0,5441001,43,2,01:37.6,215.76,1,Finished,hamilton,mercedes,71,Russian Grand Prix,2021,sochi,3.0,1.0,1.0
25249,1066,817,1,3,5,4,4,4,12.0,53,+1:05.607,5506608,24,9,01:39.1,212.388,1,Finished,ricciardo,mclaren,71,Russian Grand Prix,2021,sochi,5.0,7.0,8.0
25251,1066,4,214,14,6,6,6,6,8.0,53,+1:21.321,5522322,44,6,01:38.7,213.331,1,Finished,alonso,alpine,71,Russian Grand Prix,2021,sochi,1.0,3.0,3.0
25256,1066,840,117,18,7,11,11,11,0.0,53,+1:46.198,5547199,35,17,01:40.5,209.555,1,Finished,stroll,aston_martin,71,Russian Grand Prix,2021,sochi,14.0,13.0,9.0
25254,1066,815,9,11,8,9,9,9,2.0,53,+1:30.076,5531077,45,10,01:39.2,212.193,1,Finished,perez,red_bull,71,Russian Grand Prix,2021,sochi,5.0,8.0,13.0
25259,1066,839,214,31,9,14,14,14,0.0,52,\N,\N,34,19,01:40.6,209.276,11,+1 Lap,ocon,alpine,71,Russian Grand Prix,2021,sochi,14.0,10.0,13.0
25257,1066,20,117,5,10,12,12,12,0.0,52,\N,\N,44,11,01:39.3,212.116,11,+1 Lap,vettel,aston_martin,71,Russian Grand Prix,2021,sochi,3.0,2.0,2.0
25258,1066,842,213,10,11,13,13,13,0.0,52,\N,\N,35,4,01:38.3,214.214,11,+1 Lap,gasly,alphatauri,71,Russian Grand Prix,2021,sochi,14.0,10.0,13.0
25262,1066,852,213,22,12,17,17,17,0.0,52,\N,\N,42,13,01:40.0,210.612,11,+1 Lap,tsunoda,alphatauri,71,Russian Grand Prix,2021,sochi,26.0,13.0,13.0
25253,1066,8,51,7,13,8,8,8,4.0,53,+1:28.955,5529956,34,16,01:40.3,209.921,1,Finished,raikkonen,alfa,71,Russian Grand Prix,2021,sochi,1.0,4.0,4.0
25265,1066,854,210,47,14,\N,R,20,0.0,32,\N,\N,22,15,01:40.3,209.948,44,Oil leak,mick_schumacher,haas,71,Russian Grand Prix,2021,sochi,26.0,13.0,13.0
25263,1066,853,210,9,15,18,18,18,0.0,51,\N,\N,24,20,01:41.7,206.982,12,+2 Laps,mazepin,haas,71,Russian Grand Prix,2021,sochi,26.0,13.0,13.0
